height_mm,rainfall_mm_per_h,speed_mm_per_min,time_to_recede_min
216.82,4.91,12.45,181.49
10.0,36.06,7.54,67.36
248.25,40.74,17.43,203.52
266.03,33.41,10.17,311.63
274.75,25.14,11.21,282.86
160.5,38.87,7.4,275.08
230.9,40.2,6.28,428.26
342.4,34.61,11.91,339.42
341.38,17.63,10.87,340.5
197.08,34.15,6.84,339.25
213.93,47.93,4.25,575.71
311.09,21.05,4.92,663.84
49.92,61.47,14.78,125.97
167.69,22.12,7.55,255.37
333.56,30.49,8.64,431.6
297.52,19.91,15.8,218.16
236.93,33.35,5.51,479.91
49.42,3.87,7.09,75.48
195.01,21.81,6.92,314.32
141.01,13.62,16.47,106.03
233.1,32.03,17.97,177.74
119.07,44.92,13.01,158.92
97.43,39.69,13.13,133.72
10.0,0.0,7.68,13.02
322.18,60.63,17.79,272.06
160.02,34.43,11.07,196.19
215.71,18.35,13.41,188.36
199.78,32.36,9.58,257.12
93.26,32.64,8.93,153.42
74.09,20.0,16.65,74.49
99.47,32.97,12.16,131.26
127.68,20.89,15.81,112.12
236.66,23.93,11.02,250.63
120.43,19.71,6.61,211.85
374.65,8.51,7.67,501.44
302.72,32.19,10.41,339.02
280.84,38.78,7.49,432.92
188.03,37.72,5.57,394.16
351.43,42.3,14.81,300.81
178.2,34.87,7.82,280.16
196.87,22.01,10.55,219.57
217.0,42.59,11.18,257.91
270.18,9.64,7.65,367.76
263.69,16.49,15.8,191.59
152.49,15.54,5.53,298.98
146.7,46.2,11.05,202.1
263.99,44.14,10.98,306.54
271.52,37.31,9.78,333.51
160.66,46.08,4.81,402.98
41.28,16.81,13.48,55.83
179.27,35.23,12.97,191.02
262.35,28.12,7.3,401.68
380.54,42.7,12.83,360.66
80.2,28.27,11.5,112.15
157.34,24.23,4.88,358.92
161.06,38.11,6.58,301.78
335.58,43.14,14.55,295.3
196.51,19.97,11.24,204.83
109.27,29.08,7.74,184.75
255.87,14.12,6.57,410.87
159.54,0.0,7.94,200.97
77.56,33.01,8.22,143.84
110.72,39.13,6.62,226.05
373.4,33.93,3.03,1282.06
238.42,0.76,14.56,164.88
210.78,24.74,13.88,188.93
175.01,0.0,4.91,356.66
229.21,50.55,10.55,293.18
228.02,13.71,6.39,377.35
229.22,48.83,8.95,329.25
211.48,44.19,8.62,311.6
286.88,16.49,8.29,370.85
202.31,13.01,18.01,131.83
102.21,35.26,8.24,176.94
138.76,17.34,6.77,231.05
10.0,31.54,6.95,61.7
402.68,22.76,14.18,318.21
286.28,3.28,3.39,849.0
116.99,0.0,6.95,168.35
171.82,33.4,15.79,158.93
136.31,21.58,10.98,156.56
354.25,21.7,10.77,361.55
58.01,40.44,18.53,91.97
211.45,47.6,10.99,263.88
189.15,25.91,7.17,302.77
282.68,24.89,8.87,355.97
189.6,37.5,5.46,403.61
24.18,9.65,15.02,30.56
174.89,33.35,12.3,192.23
102.78,38.28,14.5,128.31
207.96,40.2,14.85,200.33
343.42,0.95,8.34,413.04
26.06,18.58,6.22,69.76
119.98,16.83,9.79,147.75
144.73,31.5,6.51,269.6
161.84,37.21,10.66,207.64
274.01,52.45,14.53,267.28
182.65,22.58,9.33,229.68
241.58,22.54,10.6,261.71
137.42,47.25,9.62,213.65
222.99,34.45,13.21,220.47
277.78,49.01,7.33,452.54
126.77,34.33,1.21,1095.55
278.14,12.64,11.88,253.02
205.24,10.0,13.95,162.11
304.55,6.73,11.79,268.5
179.86,39.93,7.44,301.67
238.12,47.83,5.46,507.87
195.94,57.74,11.98,250.19
190.38,42.65,10.57,244.15
225.89,47.44,9.5,309.03
253.68,21.3,17.29,178.67
75.04,12.65,6.21,139.77
343.36,42.75,17.1,264.92
14.03,36.27,10.13,68.26
131.52,31.61,2.66,542.27
190.57,35.81,9.28,259.0
241.24,34.85,13.84,226.6
357.62,49.26,8.54,492.65
14.17,49.42,4.1,108.69
149.23,38.16,9.34,216.99
10.0,42.69,6.57,79.25
203.16,37.71,11.97,226.33
227.17,23.08,13.09,208.12
359.08,41.35,5.77,683.81
212.06,9.08,7.18,309.11
304.4,45.81,13.03,302.39
258.38,12.08,6.56,411.72
156.48,34.29,5.67,327.33
59.1,17.32,5.29,137.81
227.5,38.3,11.41,256.87
50.79,29.49,11.24,89.44
329.52,6.08,7.26,462.76
183.79,36.31,10.02,237.89
319.52,21.33,16.11,230.35
151.98,43.22,6.1,313.82
226.89,30.02,2.19,1079.6
220.93,35.93,11.82,240.81
195.5,15.64,9.56,227.98
156.73,21.16,7.16,250.65
239.25,23.12,12.61,224.43
107.38,42.85,13.36,144.67
79.06,55.16,1.17,760.24
324.28,17.92,7.39,465.72
272.72,46.15,19.27,210.75
206.59,0.0,12.33,167.5
366.51,12.09,12.7,306.62
173.22,15.62,14.69,141.33
332.27,9.71,10.07,344.59
217.56,6.25,13.19,174.35
97.52,36.19,12.87,130.06
384.8,26.79,12.16,356.73
299.07,35.69,8.71,396.82
187.9,40.36,10.69,236.33
272.72,33.98,7.65,407.63
159.63,39.87,10.05,218.62
282.91,28.96,5.33,574.63
10.0,12.2,6.84,32.92
98.02,45.87,8.87,179.3
297.93,21.16,6.23,510.33
175.03,15.97,7.98,243.29
220.75,27.33,9.34,277.24
65.32,16.31,11.61,80.73
384.79,23.74,13.8,314.5
319.05,35.16,8.14,444.46
179.93,35.23,15.34,170.13
159.53,16.53,13.75,140.78
302.96,22.68,12.02,286.15
398.25,46.11,10.61,444.36
295.38,37.45,11.28,318.11
417.18,61.13,14.75,374.56
107.76,47.7,14.89,143.91
118.06,47.16,15.34,147.71
81.11,9.18,10.17,93.56
244.18,41.46,12.22,262.01
217.56,29.2,15.37,185.32
184.8,21.74,7.51,278.84
280.93,32.52,8.73,370.71
323.23,44.18,10.06,387.44
47.43,37.51,13.6,91.15
140.3,16.82,13.66,127.94
282.01,41.14,9.08,372.41
153.23,20.44,3.97,417.05
120.18,33.25,10.98,159.28
301.85,25.45,6.33,515.28
71.05,26.72,4.04,215.93
169.84,41.49,4.94,405.74
232.86,14.4,11.31,227.57
142.62,59.18,15.44,181.11
278.32,2.68,10.16,278.08
143.11,21.03,10.85,163.51
340.86,35.55,14.73,284.71
187.43,38.76,3.82,548.51
267.13,28.49,12.08,263.86
274.6,29.14,9.95,319.59
137.25,36.16,12.26,166.14
10.0,26.53,8.07,52.2
236.08,50.9,6.73,427.22
207.23,42.59,10.56,260.09
255.58,43.09,16.6,218.63
177.35,15.51,13.44,155.18
156.96,28.81,7.97,240.17
400.85,25.49,4.64,902.86
52.76,14.92,3.27,183.65
273.4,35.4,15.26,232.21
142.54,21.94,6.18,263.56
166.42,39.83,8.7,251.08
168.29,13.95,15.28,131.02
119.66,55.79,3.54,421.27
257.12,16.56,15.97,185.85
339.06,33.29,8.99,427.28
247.0,41.88,5.41,519.75
210.34,21.44,9.01,265.59
101.36,42.79,7.11,206.74
251.68,11.56,11.76,231.3
415.63,51.78,7.41,638.78
161.93,30.21,2.35,733.38
162.4,21.05,9.12,209.7
143.89,25.51,4.57,352.87
151.06,42.13,10.82,202.85
10.0,21.23,5.25,50.89
240.5,18.76,8.05,326.98
115.44,26.68,10.73,147.6
38.97,12.35,9.15,61.11
275.32,57.31,11.0,336.21
91.8,21.5,12.72,104.42
166.13,42.47,5.37,373.18
346.64,33.14,9.74,405.52
59.08,15.23,1.0,613.63
46.74,29.91,10.99,87.4
226.93,41.76,8.8,320.61
314.95,27.18,6.07,559.95
42.57,47.9,11.26,109.64
240.77,45.32,14.69,231.88
258.1,43.78,8.1,384.48
10.0,23.11,6.22,50.73
279.85,13.8,10.66,283.22
287.66,20.8,4.66,648.81
168.82,32.94,7.36,278.84
325.23,38.19,14.89,275.71
313.65,0.0,10.25,306.03
210.31,29.88,2.48,892.12
154.86,32.37,2.81,599.25
102.72,25.84,10.65,135.22
196.24,49.37,13.45,219.96
256.98,36.33,3.53,782.57
167.58,49.65,11.8,216.51
10.0,26.76,15.32,46.67
326.87,44.06,17.55,252.33
219.02,54.53,11.32,275.19
162.04,49.68,12.03,209.24
285.72,13.62,1.47,1967.7
352.46,26.19,18.4,230.86
10.0,24.82,7.7,50.22
243.43,37.34,6.27,444.49
57.34,40.3,8.98,124.3
249.91,17.42,16.05,181.86
212.79,31.02,18.83,159.52
263.57,0.0,10.5,250.98
150.08,51.63,13.99,184.7
12.68,22.31,10.17,45.93
154.96,30.84,5.85,311.2
240.68,25.36,15.91,189.34
301.54,47.19,7.51,472.22
82.82,0.0,16.14,51.3
302.71,29.75,15.19,243.85
135.21,28.41,12.46,151.17
236.24,23.2,17.32,171.23
149.01,55.89,18.93,162.56
218.22,16.69,9.3,259.7
289.19,41.58,6.76,489.85
77.3,35.34,2.54,356.99
132.01,48.92,18.98,142.94
218.5,19.99,8.24,295.11
440.16,19.01,14.54,331.23
113.68,46.44,7.03,231.26
404.01,36.38,16.15,304.69
400.44,6.83,7.2,566.45
190.27,21.91,5.23,396.45
170.18,35.8,9.17,239.36
130.79,42.57,7.87,229.98
193.18,19.81,12.39,185.69
59.33,0.0,9.79,60.57
192.38,37.85,12.51,210.54
349.69,11.7,8.84,413.3
138.89,0.0,7.34,189.24
175.93,0.0,7.67,229.5
29.89,42.21,18.18,79.75
237.41,31.93,10.9,265.68
226.45,26.62,2.06,1136.55
206.37,50.84,7.92,336.85
178.32,39.56,10.39,231.01
170.72,54.24,17.38,179.59
250.19,9.11,14.11,190.92
197.12,29.48,6.31,356.46
231.5,5.75,19.67,126.29
221.5,26.56,9.88,264.13
312.34,26.27,14.99,247.84
267.7,39.4,5.38,556.68
219.29,30.68,1.0,2238.89
351.84,39.35,4.37,864.84
242.03,40.55,1.0,2481.1
330.5,62.32,18.45,272.63
260.69,25.27,10.86,278.0
15.81,15.88,6.3,48.91
330.48,33.69,11.81,330.36
213.52,17.97,10.76,225.43
194.8,52.23,12.48,234.39
228.13,25.75,14.84,192.38
165.5,21.52,8.84,219.49
222.7,22.93,6.48,378.04
140.81,40.78,13.31,166.95
327.43,27.63,13.21,289.33
188.64,20.37,10.4,211.9
161.74,54.98,18.71,168.92
107.51,17.16,8.25,156.07
226.88,30.53,6.4,400.26
218.71,39.78,11.67,247.05
238.84,5.53,7.3,335.47
97.27,37.2,11.98,136.99
39.88,14.17,6.67,81.07
262.56,42.34,8.4,376.12
348.46,15.56,17.56,221.74
97.36,40.39,8.38,176.81
358.94,46.59,6.8,597.38
228.39,42.92,14.68,219.93
199.29,33.77,5.8,394.51
160.25,26.53,7.23,261.49
61.55,21.35,12.31,82.04
298.77,52.07,13.75,295.33
122.44,19.51,14.88,111.54
122.02,14.44,7.01,195.7
299.19,39.98,12.38,301.57
11.7,18.06,8.14,41.47
47.64,15.75,7.58,86.5
198.19,8.35,14.81,146.31
229.33,22.76,7.8,328.08
248.47,28.76,11.11,266.73
169.82,33.65,10.62,210.34
453.04,44.27,5.72,858.85
177.21,37.9,13.86,184.67
176.92,27.14,12.24,185.24
120.3,27.03,2.05,625.99
212.39,37.65,11.11,247.65
261.5,49.09,6.91,452.17
320.36,31.89,14.39,270.49
51.07,22.96,4.22,155.51
175.4,15.11,8.57,227.23
244.67,8.32,11.45,226.2
258.71,39.99,10.22,313.19
200.65,38.67,13.05,211.74
254.24,38.66,3.93,705.53
119.1,28.07,16.61,113.82
355.79,51.1,12.1,370.68
299.26,22.74,15.44,227.94
65.51,44.33,13.5,115.03
92.49,29.42,9.95,137.05
95.31,20.87,4.86,227.29
267.8,38.89,7.75,404.06
71.53,36.14,16.36,97.94
166.9,35.35,15.54,160.42
245.47,31.22,7.52,373.18
193.38,29.43,1.0,1977.98
225.89,65.83,9.15,345.63
93.42,47.76,8.85,177.21
259.49,40.84,9.0,349.55
138.68,31.68,12.11,161.99
167.54,45.11,13.5,191.72
223.77,37.77,13.96,216.94
210.31,30.39,11.78,224.08
202.4,25.45,2.8,761.82
124.94,28.79,8.64,187.86
170.05,0.0,19.22,88.49
200.22,33.16,11.5,223.89
62.49,22.67,11.47,88.49
153.75,53.89,11.44,215.25
238.77,30.29,11.66,250.18
72.26,12.17,1.0,740.81
315.66,29.25,9.04,392.98
326.96,14.31,9.85,353.46
75.48,37.1,15.13,105.56
335.76,34.36,10.19,381.03
185.64,44.37,3.41,610.33
241.85,18.14,11.72,233.56
150.33,30.51,6.78,267.34
292.3,9.52,5.13,583.76
240.61,40.52,6.66,421.88
118.58,37.78,12.17,154.11
83.48,37.44,15.04,111.68
53.97,30.02,11.93,90.27
218.79,36.22,12.53,228.98
257.25,54.07,11.89,297.41
265.1,25.72,10.41,293.36
188.2,32.08,12.79,195.29
84.3,13.71,1.0,863.57
131.79,16.98,10.44,151.65
315.23,31.47,5.82,588.81
151.54,46.56,14.65,173.27
214.34,26.16,9.41,266.98
92.43,26.46,10.12,131.0
233.66,23.9,3.98,622.97
154.23,21.98,14.07,142.61
304.67,34.42,12.51,295.19
277.36,7.54,12.23,238.14
150.43,49.21,6.75,296.75
187.33,20.02,6.91,301.31
144.89,40.83,10.89,194.24
58.06,10.95,7.22,96.81
114.26,40.03,11.74,157.37
219.82,40.08,1.36,1680.81
232.53,35.76,8.05,342.5
214.85,15.08,17.19,147.64
169.83,33.74,11.76,195.05
293.31,12.25,10.67,293.34
206.35,26.21,17.94,154.33
270.33,45.44,1.0,2771.42
22.62,41.95,6.74,96.5
10.0,30.23,8.4,57.25
228.38,15.38,13.43,193.07
57.52,39.68,13.5,102.13
178.75,30.29,6.54,318.93
169.79,0.0,13.99,121.35
358.74,41.74,8.39,490.36
240.0,29.64,14.85,206.11
216.59,48.04,5.87,441.06
283.7,13.57,9.51,318.77
236.85,0.0,8.04,294.61
154.23,34.19,14.22,159.71
307.15,34.37,7.91,439.92
89.02,4.64,9.83,97.52
232.32,15.32,12.03,216.15
45.24,71.33,12.18,144.13
220.39,25.42,13.55,200.8
219.3,40.96,10.84,263.67
367.65,20.24,8.33,471.87
43.5,0.0,8.6,50.58
139.91,27.45,10.1,179.66
282.27,26.02,11.0,295.67
233.53,24.0,9.41,284.14
218.03,28.28,10.08,258.79
104.39,33.96,3.93,316.49
140.92,27.75,12.67,152.85
324.5,11.04,10.72,319.14
194.85,37.29,14.01,195.04
237.54,0.76,10.0,238.66
188.48,0.0,3.05,618.7
81.69,41.09,8.57,157.0
293.38,37.61,9.2,375.29
250.32,29.14,12.97,236.69
430.56,9.07,1.72,2518.47
98.44,19.38,10.16,125.92
282.26,26.06,12.05,273.24
68.85,6.06,7.35,102.71
215.73,18.91,10.3,237.85
297.65,39.78,7.49,456.98
10.0,51.41,7.08,91.24
179.51,23.71,8.37,250.12
143.68,41.35,7.16,262.77
129.8,1.29,12.73,103.87
238.52,39.89,7.06,397.68
312.07,17.94,6.39,515.41
186.67,34.61,17.07,161.26
220.55,26.28,13.84,198.75
211.43,49.81,2.55,902.57
200.18,16.88,6.94,313.73
91.07,39.41,10.97,142.14
310.84,25.81,11.3,313.92
229.52,27.63,4.04,609.83
239.49,27.24,14.63,204.51
119.35,17.31,13.3,115.7
154.08,29.79,11.93,173.86
182.39,29.06,15.43,161.82
46.59,33.62,11.81,89.88
31.2,31.27,11.79,73.35
139.93,41.97,16.23,149.16
252.25,43.85,14.4,240.89
134.69,14.24,6.63,224.39
98.12,43.03,12.53,142.84
118.53,12.2,7.34,179.73
154.47,38.82,12.02,186.77
164.61,39.3,11.91,197.2
416.55,1.33,4.47,934.69
305.46,31.39,9.51,368.2
302.48,22.97,11.06,307.92
316.86,18.62,8.25,411.77
100.12,50.26,11.26,164.32
77.76,20.19,13.22,89.1
89.31,17.9,9.88,117.28
333.45,31.14,10.9,352.67
145.28,40.28,15.53,153.95
74.86,27.88,11.89,104.76
156.9,47.5,10.8,216.48
176.14,37.96,6.17,342.53
226.84,0.0,12.68,178.84
225.1,22.06,11.32,231.92
117.18,21.57,15.13,109.78
268.57,37.19,10.19,319.41
136.08,0.0,2.73,497.56
184.37,68.24,3.2,678.6
268.68,37.97,12.94,264.54
135.82,32.23,7.72,224.3
143.06,47.72,11.75,193.37
259.17,65.15,10.46,345.57
114.23,43.06,9.33,186.99
161.52,44.23,9.61,234.34
255.57,31.96,6.54,438.82
405.41,27.88,9.94,449.8
260.54,22.86,7.66,374.34
247.26,17.61,8.51,316.94
253.08,19.69,8.71,320.26
92.68,9.74,9.09,116.54
211.56,28.86,13.69,197.84
197.02,4.73,9.48,214.91
232.16,32.86,14.09,214.01
211.65,29.46,16.15,175.22
237.97,32.2,13.42,225.63
168.85,22.17,12.14,172.36
205.86,76.15,11.31,296.29
77.22,50.4,13.46,132.96
168.01,11.33,10.36,179.21
339.08,33.49,13.94,293.51
231.88,20.88,12.46,217.47
197.91,14.78,8.56,253.36
389.61,9.9,13.58,301.68
63.92,36.48,10.37,116.39
89.05,19.78,9.58,122.67
371.27,44.52,8.1,525.41
204.6,44.91,10.66,259.22
175.74,50.61,13.99,201.57
80.08,17.21,13.56,84.9
244.77,37.13,11.41,270.15
254.45,39.49,12.4,264.45
90.55,22.89,15.09,94.35
185.97,18.42,9.4,225.48
166.45,54.14,5.54,381.75
225.6,33.41,15.2,198.49
88.07,39.54,7.88,171.07
325.19,17.67,7.24,475.75
291.58,11.71,2.82,1053.31
163.68,21.46,12.29,165.42
178.36,28.14,3.51,549.75
186.36,14.04,7.0,287.32
122.17,29.85,12.35,143.68
155.66,4.67,12.89,127.79
172.97,13.2,7.39,253.76
361.29,40.06,9.46,441.87
294.66,39.06,6.51,511.24
293.47,24.12,7.81,412.11
236.99,14.73,11.06,236.29
88.27,14.59,7.99,132.31
195.85,24.4,9.02,253.66
297.05,39.67,4.14,776.81
74.17,43.92,14.53,116.93
263.66,22.55,12.04,252.81
432.26,12.7,13.17,347.22
306.18,34.02,15.16,252.97
341.4,17.65,6.7,536.09
221.83,22.23,8.57,292.3
296.79,49.88,2.42,1300.9
128.21,42.41,20.0,127.72
279.59,32.37,9.4,345.93
265.44,10.92,14.15,203.91
228.99,33.17,5.05,503.44
331.6,45.94,13.99,306.01
146.12,24.37,17.43,120.38
181.29,50.27,9.76,261.17
209.55,49.39,5.96,425.88
97.04,54.96,9.44,185.18
222.69,34.58,1.09,2089.4
28.11,38.81,9.85,86.76
304.7,51.21,13.28,306.19
204.66,36.71,9.86,262.7
147.91,22.48,8.86,200.6
116.56,23.27,12.11,131.16
176.54,33.58,12.42,192.56
268.83,10.64,3.36,815.95
254.77,27.85,10.36,287.81
129.45,46.45,19.74,135.23
115.4,0.0,4.66,247.63
265.69,53.02,9.66,354.61
127.77,46.84,17.77,142.17
205.99,23.1,14.42,177.54
212.38,38.15,7.95,324.49
231.21,30.05,10.82,258.67
285.83,48.45,9.99,358.74
73.7,44.74,7.01,172.29
10.0,9.0,9.7,23.8
143.26,38.81,8.88,219.53
380.15,26.92,10.45,404.12
402.22,31.24,7.01,620.93
383.12,19.08,4.89,811.52
180.7,56.22,9.83,268.07
21.79,45.6,16.86,81.32
10.0,18.9,10.33,38.04
138.6,9.98,8.67,174.76
180.19,24.21,13.02,174.76
330.06,36.52,9.37,407.15
286.78,33.6,17.47,214.54
222.74,48.8,9.98,296.29
111.02,41.85,12.8,149.49
103.92,44.54,6.98,215.67
225.41,34.9,12.01,240.0
269.71,9.16,11.1,256.71
239.19,27.06,9.77,285.32
96.54,45.9,7.99,189.63
265.07,29.23,7.45,399.74
242.59,37.55,11.13,274.29
92.93,25.22,12.52,112.08
121.57,14.55,9.49,149.91
268.85,28.15,11.15,283.37
176.55,34.64,9.85,231.22
358.91,20.16,10.39,375.55
250.11,26.46,9.2,311.61
151.34,15.91,10.07,174.12
198.98,46.79,20.0,169.67
206.34,25.58,11.25,221.84
127.16,51.79,12.58,178.76
108.74,52.93,11.75,171.93
270.14,28.78,8.95,345.05
284.53,14.87,15.18,209.8
260.38,0.0,8.84,294.7
351.53,7.92,14.22,259.08
145.82,9.39,8.66,182.41
367.43,50.68,6.16,672.48
109.91,31.74,11.46,143.5
98.73,35.84,5.58,230.66
24.0,0.0,12.14,19.77
155.42,12.03,5.22,315.59
149.63,43.31,8.72,236.47
252.59,34.3,4.27,642.58
224.39,27.79,20.0,153.88
80.7,38.47,3.38,296.18
160.73,54.54,10.04,241.9
162.85,26.68,14.57,151.78
22.4,31.04,14.15,62.4
101.91,32.89,13.41,125.35
122.92,65.88,8.73,239.61
343.36,0.0,15.4,222.9
219.15,40.25,13.65,220.88
266.22,28.28,10.85,287.8
50.14,38.5,10.96,103.49
319.42,20.14,8.78,393.84
330.11,29.27,6.36,562.83
10.0,40.67,14.95,67.7
129.47,76.69,15.25,199.94
249.58,42.12,6.46,449.31
264.44,17.28,9.38,307.69
