height_mm,rainfall_mm_per_h,speed_mm_per_min,time_to_recede_min
207.27,17.03,3.8,54.58
244.43,15.06,0.37,659.58
263.38,28.91,-3.35,-1.0
371.88,24.91,-2.75,-1.0
122.67,28.98,0.69,176.9
113.87,14.33,1.24,91.69
256.76,18.35,-2.54,-1.0
378.87,4.19,-1.99,-1.0
177.37,2.61,-0.85,-1.0
356.6,12.67,-3.22,-1.0
203.93,3.71,0.35,582.53
454.43,5.19,-1.38,-1.0
458.28,40.65,-1.32,-1.0
218.91,1.94,0.67,325.56
192.0,32.95,-0.67,-1.0
264.52,13.63,0.43,620.06
196.21,43.58,0.5,391.29
368.95,24.25,-1.49,-1.0
430.43,15.28,-3.22,-1.0
369.24,25.88,-2.44,-1.0
429.74,19.1,-2.19,-1.0
258.8,28.22,3.07,84.25
162.53,5.73,0.83,196.62
395.18,49.85,-2.87,-1.0
244.19,21.28,-1.69,-1.0
368.51,17.41,-2.42,-1.0
208.26,35.51,3.18,65.42
132.49,18.19,0.08,1738.82
497.03,41.66,-1.61,-1.0
162.48,22.71,-0.19,-1.0
495.37,35.98,-2.56,-1.0
490.91,5.37,-1.72,-1.0
417.53,42.31,-3.03,-1.0
363.77,36.79,-2.6,-1.0
331.12,10.59,1.18,281.31
446.44,7.26,-0.99,-1.0
215.78,15.81,1.03,209.85
287.07,48.8,0.31,925.47
347.76,12.84,-0.79,-1.0
264.48,22.81,2.38,111.04
270.99,1.5,-0.64,-1.0
232.11,19.86,0.54,426.09
325.69,28.57,-3.43,-1.0
440.23,47.66,-3.64,-1.0
180.61,25.84,-1.61,-1.0
473.77,40.96,-0.83,-1.0
375.64,27.36,-5.0,-1.0
429.31,2.04,-2.9,-1.0
322.48,15.75,-5.0,-1.0
411.81,28.78,-3.36,-1.0
106.48,47.53,0.2,535.68
427.35,42.96,-0.2,-1.0
116.06,11.42,1.43,80.91
455.97,11.01,-3.81,-1.0
496.79,10.06,-1.37,-1.0
217.63,46.12,-0.15,-1.0
184.13,42.63,0.22,856.1
406.15,38.74,-3.87,-1.0
201.21,19.64,-1.5,-1.0
446.22,25.22,-3.7,-1.0
141.14,23.22,0.66,214.39
150.38,12.67,0.61,245.32
491.66,25.25,-0.6,-1.0
369.54,1.52,-1.12,-1.0
438.75,6.59,-5.0,-1.0
229.73,44.33,0.1,2377.06
370.59,37.58,-3.88,-1.0
337.7,21.14,-2.83,-1.0
341.26,25.86,-2.63,-1.0
373.01,18.5,-2.73,-1.0
330.14,37.04,-3.36,-1.0
271.62,39.21,-0.41,-1.0
210.37,38.16,-2.22,-1.0
407.43,36.13,-1.54,-1.0
190.51,10.23,3.45,55.21
376.94,16.9,-3.76,-1.0
193.33,23.49,-0.36,-1.0
350.13,16.54,-5.0,-1.0
398.83,37.75,-2.44,-1.0
187.49,16.47,1.09,172.13
123.98,6.91,1.84,67.34
152.39,19.95,0.59,257.35
342.4,49.0,-0.09,-1.0
439.78,11.29,1.42,309.42
118.0,30.61,3.39,34.82
393.66,21.65,-2.72,-1.0
236.53,3.55,-2.54,-1.0
291.41,24.39,-1.52,-1.0
471.54,35.11,-4.14,-1.0
232.79,25.66,0.35,666.76
286.13,43.61,-2.63,-1.0
105.47,14.45,0.84,126.16
132.64,4.31,1.93,68.7
203.44,46.83,-0.19,-1.0
111.14,18.91,-0.53,-1.0
352.55,28.82,0.24,1489.31
270.56,39.6,-3.52,-1.0
319.26,16.22,-1.68,-1.0
169.86,35.81,0.24,710.94
218.37,6.77,-0.16,-1.0
365.53,14.56,-1.38,-1.0
486.12,7.24,-1.95,-1.0
120.17,40.56,0.75,161.25
456.15,11.13,-3.11,-1.0
330.75,35.87,-1.92,-1.0
325.57,47.16,-2.17,-1.0
300.11,26.39,0.18,1665.43
127.76,27.0,-0.25,-1.0
135.95,23.05,1.91,71.15
340.36,16.29,-1.38,-1.0
236.38,23.78,-1.15,-1.0
466.91,30.14,-1.74,-1.0
262.64,49.3,-1.72,-1.0
157.31,46.89,1.38,113.65
385.89,43.11,-1.54,-1.0
217.34,44.46,-1.07,-1.0
310.19,23.39,-0.31,-1.0
379.13,32.87,-0.97,-1.0
460.11,44.75,-0.86,-1.0
416.88,19.65,-0.72,-1.0
370.54,48.09,-0.97,-1.0
371.85,20.79,-3.41,-1.0
478.37,30.05,0.89,537.99
218.33,35.49,-2.29,-1.0
100.44,47.53,2.42,41.52
208.78,12.23,0.56,373.42
187.16,37.31,-1.63,-1.0
364.73,26.04,-1.83,-1.0
353.48,13.43,-1.65,-1.0
337.38,38.83,0.58,577.19
106.5,27.61,-0.13,-1.0
391.51,33.05,-2.31,-1.0
229.41,16.15,-3.8,-1.0
366.02,24.06,0.94,388.59
322.63,30.87,-2.83,-1.0
237.09,20.25,0.12,1984.99
153.83,9.92,0.31,496.9
137.77,48.08,0.48,289.84
432.61,25.57,-1.11,-1.0
467.36,36.7,-0.17,-1.0
359.92,20.55,-1.22,-1.0
141.37,17.76,1.57,90.11
260.81,20.36,-0.11,-1.0
391.58,20.46,-0.39,-1.0
411.93,27.21,-2.81,-1.0
147.29,27.17,2.14,68.82
100.01,24.86,2.67,37.52
384.85,6.74,-0.22,-1.0
242.64,24.8,-1.42,-1.0
201.79,8.46,-0.27,-1.0
105.16,6.31,1.31,80.42
316.12,46.63,-3.22,-1.0
440.46,30.25,-0.01,-1.0
483.05,32.97,-2.85,-1.0
326.3,20.09,-0.84,-1.0
305.78,45.45,-1.92,-1.0
134.02,31.9,-1.33,-1.0
319.55,38.46,-2.1,-1.0
251.99,18.43,-0.19,-1.0
342.85,48.0,-0.42,-1.0
255.49,41.02,-0.31,-1.0
196.12,42.7,0.56,350.91
137.99,8.61,0.11,1204.07
225.97,13.55,0.48,466.2
138.66,14.28,2.84,48.86
170.76,13.55,1.35,126.53
494.93,42.77,-1.74,-1.0
277.64,1.59,-0.34,-1.0
312.75,3.8,-3.38,-1.0
449.45,13.7,-4.06,-1.0
498.23,9.99,-2.3,-1.0
333.09,11.59,-1.35,-1.0
424.99,39.9,-1.59,-1.0
230.78,28.16,2.21,104.57
222.3,0.29,0.87,256.67
261.08,21.47,1.28,204.37
369.0,20.39,-1.55,-1.0
372.88,5.7,-2.94,-1.0
226.1,33.81,-0.35,-1.0
153.28,35.1,-0.74,-1.0
352.96,36.04,0.81,436.91
151.33,36.42,1.67,90.49
331.4,0.0,-0.53,-1.0
377.37,47.7,0.08,4703.81
380.24,40.71,-4.83,-1.0
401.39,45.2,-1.13,-1.0
449.14,0.78,-4.46,-1.0
299.98,46.69,-1.01,-1.0
392.1,40.49,-2.39,-1.0
347.67,41.86,-0.48,-1.0
174.66,4.66,0.6,293.18
110.28,36.94,2.91,37.83
213.82,48.0,-1.04,-1.0
277.21,33.93,0.29,950.87
346.84,28.53,-1.23,-1.0
439.98,47.28,-4.85,-1.0
178.5,22.15,-1.16,-1.0
150.22,29.96,0.27,550.29
485.39,23.82,-1.19,-1.0
143.22,46.64,1.26,113.36
291.4,3.8,-2.67,-1.0
334.23,25.06,-1.55,-1.0
316.55,34.35,1.86,170.08
134.41,39.6,0.82,163.38
122.81,29.15,0.28,437.2
142.19,45.45,1.32,108.08
334.24,47.1,-0.2,-1.0
317.74,3.22,-1.86,-1.0
193.5,20.12,0.82,236.29
355.11,1.17,-2.04,-1.0
428.03,16.47,-1.2,-1.0
116.63,26.84,1.09,107.18
299.25,45.54,-0.27,-1.0
375.72,42.33,-2.9,-1.0
200.92,6.37,-1.24,-1.0
223.11,4.65,1.19,187.93
345.46,29.46,-1.57,-1.0
459.17,26.61,-2.16,-1.0
423.97,13.32,-2.7,-1.0
333.25,44.97,0.02,21404.46
392.09,46.37,-2.83,-1.0
245.93,20.13,-0.66,-1.0
356.39,44.52,-0.38,-1.0
286.47,19.2,0.89,320.18
175.97,36.84,-0.55,-1.0
380.7,23.8,1.13,336.13
322.59,6.13,-0.76,-1.0
243.45,46.4,-2.0,-1.0
464.54,22.7,-2.09,-1.0
108.37,36.72,0.34,317.1
226.31,18.36,0.39,583.26
122.75,0.94,0.71,173.33
406.61,5.03,-1.95,-1.0
380.84,24.81,-3.18,-1.0
232.54,34.5,1.16,200.52
370.27,16.74,-3.44,-1.0
258.37,34.77,-2.25,-1.0
402.5,34.93,-1.47,-1.0
281.67,35.2,1.59,177.43
264.91,24.63,-1.18,-1.0
473.89,45.74,-1.69,-1.0
200.35,24.46,1.61,124.71
148.18,22.51,1.74,85.15
333.82,9.97,-1.8,-1.0
487.73,15.38,-4.51,-1.0
251.14,2.12,-3.82,-1.0
124.81,31.68,0.36,349.04
235.72,12.43,1.41,167.19
302.37,15.21,-2.71,-1.0
164.77,38.54,1.4,117.47
363.24,16.36,-3.06,-1.0
499.1,12.11,-2.83,-1.0
280.7,8.45,0.25,1101.94
241.89,38.74,-1.41,-1.0
260.28,6.49,-0.35,-1.0
146.06,22.69,-0.08,-1.0
453.31,25.35,-1.48,-1.0
265.93,34.37,-0.31,-1.0
254.91,31.66,-0.46,-1.0
363.88,40.54,0.7,520.74
276.81,2.24,0.23,1228.5
359.29,14.82,-2.63,-1.0
124.58,14.01,0.63,199.19
425.49,7.3,-2.37,-1.0
476.2,14.46,-2.64,-1.0
359.51,15.49,2.19,164.03
481.83,26.09,-2.26,-1.0
160.57,33.19,-2.66,-1.0
290.97,19.06,-1.72,-1.0
340.72,35.97,-4.31,-1.0
332.69,16.81,-1.82,-1.0
260.58,14.51,-3.59,-1.0
235.23,27.06,-1.66,-1.0
150.73,1.19,-1.79,-1.0
256.7,3.99,0.01,27689.76
165.06,20.9,0.35,471.39
393.75,47.15,-1.48,-1.0
183.53,36.08,0.01,23382.38
123.43,4.41,-1.33,-1.0
320.95,42.32,-0.44,-1.0
338.09,36.62,1.5,225.03
448.77,30.55,-1.87,-1.0
330.79,41.01,-1.95,-1.0
238.19,20.21,-2.52,-1.0
421.2,11.08,-3.57,-1.0
316.11,25.6,-0.48,-1.0
131.71,27.44,2.29,57.45
326.34,26.92,-0.87,-1.0
463.21,28.25,-1.43,-1.0
258.53,47.44,0.48,542.82
218.53,45.11,0.57,380.38
157.39,43.79,-0.56,-1.0
160.58,40.07,0.66,245.12
273.11,47.17,-2.0,-1.0
338.27,4.92,-1.36,-1.0
132.25,13.26,1.17,112.66
475.83,24.75,-0.24,-1.0
402.05,42.33,-3.99,-1.0
334.65,25.26,-0.62,-1.0
431.38,37.4,-0.09,-1.0
132.07,6.95,1.82,72.67
290.74,12.62,0.34,849.95
352.04,36.59,-0.64,-1.0
431.46,8.24,-0.37,-1.0
413.39,17.57,-3.77,-1.0
210.83,13.24,-2.19,-1.0
476.35,17.49,-2.77,-1.0
149.74,35.42,-2.74,-1.0
450.05,18.39,-0.65,-1.0
488.38,27.76,-1.05,-1.0
170.86,5.0,-0.36,-1.0
388.83,40.25,-2.44,-1.0
116.11,18.49,0.73,158.99
262.17,32.43,-0.54,-1.0
306.51,36.27,-0.87,-1.0
332.26,10.48,-0.49,-1.0
474.37,44.23,-3.0,-1.0
368.9,30.81,-0.27,-1.0
292.51,21.44,-0.26,-1.0
423.87,9.12,-3.15,-1.0
480.21,47.12,-0.8,-1.0
108.83,37.75,-1.13,-1.0
493.01,10.4,-3.07,-1.0
134.45,16.89,2.11,63.85
425.75,40.48,-3.34,-1.0
212.13,34.78,0.34,618.48
152.87,38.29,1.29,118.85
275.94,22.06,-2.05,-1.0
357.58,35.82,-1.68,-1.0
252.38,19.32,-0.76,-1.0
121.83,10.56,-0.05,-1.0
339.78,31.63,2.05,165.37
460.96,48.8,-3.75,-1.0
253.29,15.53,0.97,259.9
186.53,23.05,-0.45,-1.0
277.03,33.7,-2.4,-1.0
119.35,27.08,0.96,124.22
428.2,42.17,-1.31,-1.0
430.54,38.09,-0.92,-1.0
335.2,2.91,0.99,338.11
241.24,49.92,4.01,60.23
419.91,37.62,-1.82,-1.0
321.87,43.2,-2.21,-1.0
430.37,32.56,-1.62,-1.0
352.58,42.81,-1.93,-1.0
413.76,5.62,-0.75,-1.0
339.43,17.39,-3.34,-1.0
265.66,43.82,2.9,91.73
483.18,10.08,-1.55,-1.0
316.45,3.91,-3.69,-1.0
342.04,39.41,-2.48,-1.0
188.2,41.77,1.34,140.22
350.26,8.13,0.26,1337.32
328.64,42.72,-3.19,-1.0
173.94,34.34,1.33,130.76
123.83,26.0,-2.16,-1.0
341.74,41.51,-1.55,-1.0
405.48,20.96,-0.39,-1.0
309.36,9.7,-1.92,-1.0
190.71,14.24,-2.17,-1.0
366.61,25.26,-1.45,-1.0
132.04,26.57,-0.23,-1.0
276.73,40.28,0.18,1563.44
165.35,39.57,-0.98,-1.0
173.78,29.07,-0.9,-1.0
180.92,39.04,-2.84,-1.0
254.68,9.59,-0.29,-1.0
120.46,2.5,0.55,217.42
259.12,43.68,-2.37,-1.0
304.68,3.78,-0.76,-1.0
293.32,12.33,0.61,482.88
253.11,34.77,-0.85,-1.0
435.66,20.47,-1.95,-1.0
158.13,43.82,0.83,190.83
302.28,14.9,-2.83,-1.0
124.82,0.59,3.84,32.53
128.46,15.03,0.01,14112.8
329.55,28.9,-0.31,-1.0
326.41,18.8,-0.11,-1.0
451.21,26.74,-2.72,-1.0
323.15,43.83,-0.32,-1.0
483.92,45.62,-2.47,-1.0
119.48,13.3,-1.32,-1.0
139.2,23.11,0.11,1270.56
117.63,27.46,-0.1,-1.0
174.11,47.46,-0.43,-1.0
316.51,49.93,-3.12,-1.0
358.23,11.77,0.11,3336.65
118.23,36.35,3.22,36.71
478.39,18.9,-1.32,-1.0
436.87,0.41,-0.46,-1.0
218.64,0.46,-0.7,-1.0
130.88,23.03,-0.26,-1.0
167.95,24.42,-0.85,-1.0
150.78,1.13,1.46,103.39
149.31,34.35,0.85,176.19
307.42,14.7,-1.19,-1.0
198.34,27.99,1.96,101.23
243.26,15.05,0.17,1391.2
495.8,8.36,-4.22,-1.0
373.73,20.36,-2.76,-1.0
479.59,11.61,-1.77,-1.0
157.02,26.74,1.99,78.81
252.86,9.94,0.3,845.78
321.89,25.42,1.63,197.92
130.7,7.87,3.15,41.55
101.67,33.55,1.64,61.82
368.17,37.7,-2.94,-1.0
356.73,5.52,-3.53,-1.0
264.32,23.39,-1.22,-1.0
295.86,3.54,0.17,1727.7
266.18,29.91,2.08,128.08
109.6,13.22,1.53,71.63
234.15,26.38,1.41,165.87
170.83,25.87,-0.08,-1.0
139.37,46.22,1.54,90.47
482.69,27.45,-1.59,-1.0
339.74,29.15,-4.37,-1.0
391.46,20.08,-2.53,-1.0
226.15,47.45,1.16,194.43
257.26,38.86,-0.16,-1.0
194.77,14.27,-1.74,-1.0
138.79,42.21,-3.03,-1.0
171.61,21.62,-0.26,-1.0
419.01,41.43,-2.3,-1.0
371.02,41.14,-3.04,-1.0
318.77,9.44,-0.97,-1.0
290.04,35.06,-0.14,-1.0
468.97,14.53,-1.68,-1.0
129.09,14.87,-2.82,-1.0
212.24,14.82,-2.09,-1.0
239.98,36.28,-0.86,-1.0
412.97,11.49,-1.27,-1.0
497.01,0.05,-2.24,-1.0
196.27,35.76,0.75,263.4
449.72,8.56,-3.07,-1.0
432.25,5.22,-2.81,-1.0
189.86,11.88,-0.99,-1.0
259.73,19.0,0.55,468.02
263.87,23.8,-2.02,-1.0
491.29,2.23,-1.64,-1.0
172.36,48.53,0.59,293.02
419.66,35.8,-2.26,-1.0
233.68,16.16,-1.32,-1.0
392.35,15.93,-3.96,-1.0
268.0,22.43,-1.65,-1.0
331.34,31.31,-1.81,-1.0
433.04,7.32,-5.0,-1.0
421.67,9.45,-2.51,-1.0
446.57,42.97,-1.08,-1.0
123.85,12.81,1.61,76.81
376.82,19.01,-2.51,-1.0
155.99,43.56,0.51,305.6
266.33,33.16,-1.5,-1.0
319.44,17.09,-0.97,-1.0
261.1,34.18,1.7,153.66
307.84,0.98,0.37,822.45
498.61,36.78,-2.2,-1.0
154.09,24.35,-0.28,-1.0
370.18,40.66,-0.58,-1.0
258.4,47.73,-3.11,-1.0
153.2,46.29,0.09,1713.1
163.49,45.46,1.24,131.78
479.71,25.61,-1.69,-1.0
451.84,18.01,-1.51,-1.0
462.82,23.25,-2.19,-1.0
496.61,34.49,-3.26,-1.0
183.33,44.2,0.97,188.28
242.18,10.35,-1.85,-1.0
367.69,45.91,-2.94,-1.0
293.52,40.76,-0.84,-1.0
267.36,48.94,-0.41,-1.0
243.12,44.01,-3.17,-1.0
337.51,14.0,-0.69,-1.0
330.24,5.3,-0.14,-1.0
164.58,5.61,0.24,690.83
288.7,14.56,2.67,107.93
321.39,30.71,-2.24,-1.0
328.11,40.22,-1.82,-1.0
184.04,44.96,-0.43,-1.0
396.91,31.19,-2.08,-1.0
110.08,0.28,0.41,271.05
241.93,9.32,-2.53,-1.0
412.09,4.99,-2.94,-1.0
325.56,18.17,-1.4,-1.0
204.46,25.07,1.8,113.7
377.98,2.17,1.52,248.09
326.96,17.42,0.73,445.66
418.5,8.96,-3.35,-1.0
394.01,32.35,-2.98,-1.0
344.04,23.21,-1.68,-1.0
295.27,24.77,1.72,171.26
153.27,21.38,0.22,699.44
204.53,47.8,-2.04,-1.0
267.64,10.74,-1.43,-1.0
339.72,25.83,-0.26,-1.0
305.48,36.8,-0.02,-1.0
215.27,27.84,-0.45,-1.0
102.59,46.45,2.0,51.31
298.5,18.9,-4.39,-1.0
214.25,23.18,0.01,16182.18
393.84,4.43,-0.65,-1.0
109.58,30.45,-0.35,-1.0
333.93,14.41,-2.59,-1.0
476.59,8.02,-5.0,-1.0
169.76,27.23,2.69,63.17
288.66,26.62,-1.97,-1.0
136.57,3.79,1.0,137.13
350.27,34.91,-0.6,-1.0
320.21,31.19,1.07,300.39
262.95,9.45,-0.86,-1.0
308.55,23.47,-1.89,-1.0
458.63,36.02,-2.33,-1.0
178.52,26.47,2.14,83.38
109.03,19.77,0.65,166.58
444.67,16.12,-3.88,-1.0
330.85,30.52,-3.62,-1.0
456.26,46.96,-4.39,-1.0
338.78,33.59,-0.09,-1.0
424.06,3.74,-2.72,-1.0
271.87,23.03,-1.63,-1.0
399.94,44.54,-3.07,-1.0
465.22,4.72,-2.52,-1.0
328.85,49.44,-1.65,-1.0
172.31,47.45,-0.13,-1.0
207.52,3.91,1.95,106.49
179.46,46.67,2.51,71.43
198.74,18.16,-2.4,-1.0
222.57,42.24,0.27,837.57
322.05,20.92,-2.39,-1.0
335.2,22.04,-1.72,-1.0
270.6,31.71,-0.24,-1.0
346.17,38.72,-1.78,-1.0
132.63,1.69,1.02,130.11
135.12,29.66,1.66,81.48
168.73,9.34,0.75,223.62
307.23,17.3,-2.04,-1.0
185.6,17.4,-0.8,-1.0
213.31,23.45,-2.29,-1.0
260.13,16.71,-1.88,-1.0
424.75,5.37,0.7,610.59
105.54,7.28,-0.24,-1.0
359.75,1.67,-3.39,-1.0
367.55,23.51,-1.2,-1.0
419.46,47.72,-2.36,-1.0
473.1,5.78,-3.02,-1.0
108.06,47.31,3.03,35.63
161.51,36.67,1.21,133.64
454.47,31.87,-3.34,-1.0
283.41,32.26,-1.47,-1.0
325.84,41.34,-2.01,-1.0
365.21,5.35,-0.34,-1.0
371.63,25.24,-2.18,-1.0
472.7,34.85,-5.0,-1.0
498.78,29.34,-3.06,-1.0
388.06,41.64,-4.19,-1.0
214.89,3.61,3.13,68.71
451.9,34.54,-3.97,-1.0
119.69,26.7,0.56,213.61
192.43,18.96,0.46,415.64
458.95,17.01,-3.02,-1.0
202.48,31.04,-0.46,-1.0
188.26,44.55,0.75,250.97
155.25,24.81,2.74,56.73
443.64,41.24,-1.29,-1.0
300.02,20.11,1.22,246.42
369.96,5.12,-3.27,-1.0
195.63,3.08,0.52,376.37
403.22,2.57,-1.8,-1.0
404.0,19.01,-1.51,-1.0
225.04,16.86,1.81,124.06
264.27,35.9,-0.97,-1.0
183.88,37.14,-0.45,-1.0
490.62,2.54,-2.11,-1.0
358.24,11.06,-4.25,-1.0
473.82,13.71,-3.09,-1.0
221.35,27.38,-0.41,-1.0
412.76,7.23,-3.51,-1.0
406.34,6.7,-0.48,-1.0
376.66,47.19,-3.36,-1.0
486.26,40.21,-3.07,-1.0
257.42,9.03,-0.13,-1.0
152.29,20.33,2.51,60.74
368.68,17.78,-1.7,-1.0
391.72,39.55,-0.51,-1.0
330.02,25.51,-0.25,-1.0
182.73,6.39,0.36,510.53
301.78,36.95,-2.65,-1.0
224.88,19.84,-2.4,-1.0
270.99,13.15,-0.55,-1.0
358.09,18.77,-2.39,-1.0
398.09,24.89,-0.6,-1.0
192.89,17.16,1.19,162.11
262.13,12.1,-0.9,-1.0
207.66,19.93,-1.81,-1.0
179.45,0.96,0.97,184.7
413.35,38.62,-3.66,-1.0
463.7,8.55,-3.77,-1.0
248.09,2.2,-1.95,-1.0
400.51,32.68,-2.21,-1.0
458.8,38.7,-0.83,-1.0
438.45,40.69,-2.39,-1.0
173.13,24.68,-0.4,-1.0
482.52,10.27,-5.0,-1.0
250.67,36.86,0.32,779.74
235.7,34.99,-1.53,-1.0
124.97,12.31,0.93,134.88
294.47,45.17,-1.48,-1.0
143.61,5.22,1.82,78.85
199.42,49.13,-0.23,-1.0
226.78,43.01,-0.36,-1.0
423.53,34.39,-1.51,-1.0
450.2,46.94,0.66,683.71
220.99,36.12,1.12,196.82
443.48,9.52,-2.57,-1.0
442.89,22.11,-2.42,-1.0
405.86,3.58,-2.85,-1.0
158.68,19.48,-1.01,-1.0
376.13,37.08,-2.59,-1.0
478.01,19.32,-3.94,-1.0
373.02,16.51,-0.75,-1.0
232.65,29.77,-1.93,-1.0
300.23,43.61,1.0,300.98
358.29,2.38,-0.45,-1.0
304.23,19.27,-1.01,-1.0
147.98,7.91,0.52,284.22
224.83,34.77,-1.08,-1.0
420.96,5.29,-1.8,-1.0
444.57,33.24,-0.81,-1.0
154.92,14.31,-0.6,-1.0
480.95,9.95,-5.0,-1.0
231.53,46.82,0.74,313.07
364.93,0.93,-1.16,-1.0
400.73,21.89,-3.69,-1.0
424.78,1.08,-3.35,-1.0
478.3,24.18,-4.07,-1.0
225.17,25.05,-1.34,-1.0
443.4,16.08,-2.92,-1.0
152.67,6.61,0.07,2079.15
382.02,18.82,-2.8,-1.0
396.79,33.61,-3.11,-1.0
371.09,39.12,-2.05,-1.0
200.93,26.54,0.24,829.32
449.22,29.49,-2.97,-1.0
167.54,10.03,2.06,81.23
121.45,14.37,1.55,78.48
386.99,8.09,-4.26,-1.0
290.19,12.46,-0.12,-1.0
439.64,11.24,-1.49,-1.0
253.36,25.97,-1.19,-1.0
167.31,28.13,-1.92,-1.0
434.58,47.25,-2.33,-1.0
319.56,9.78,-1.21,-1.0
175.68,32.08,-1.44,-1.0
388.15,40.86,-4.06,-1.0
304.45,28.01,-1.18,-1.0
341.73,12.75,-1.77,-1.0
284.36,13.13,-1.47,-1.0
431.48,1.96,-2.44,-1.0
431.83,15.27,-3.97,-1.0
383.76,37.23,-2.49,-1.0
142.16,2.38,1.38,103.14
435.54,10.96,-2.88,-1.0
368.41,35.31,-4.19,-1.0
378.81,39.13,-2.5,-1.0
245.19,22.77,-2.06,-1.0
451.71,34.9,-2.12,-1.0
390.15,19.4,-1.42,-1.0
145.04,8.0,-1.94,-1.0
263.11,19.91,0.51,518.54
454.55,29.0,-4.21,-1.0
118.88,47.4,3.15,37.74
484.57,3.44,-2.92,-1.0
371.67,25.37,-3.59,-1.0
352.55,16.45,-3.24,-1.0
208.22,25.42,0.44,473.34
199.52,1.2,-0.58,-1.0
476.82,15.65,-2.91,-1.0
219.31,40.99,2.23,98.52
410.2,27.7,-3.15,-1.0
257.25,22.53,-0.48,-1.0
155.7,14.28,2.57,60.52
104.29,14.9,1.36,76.52
317.7,19.16,-3.59,-1.0
490.31,41.78,-2.15,-1.0
247.65,48.36,-2.22,-1.0
242.88,21.93,1.68,144.45
237.64,19.67,-1.61,-1.0
308.22,42.33,3.37,91.4
276.27,21.35,1.44,192.06
451.97,27.6,-3.71,-1.0
302.21,11.55,-0.99,-1.0
303.1,37.18,0.1,3048.25
155.35,26.6,1.62,95.78
493.1,40.45,-2.27,-1.0
199.99,39.04,1.88,106.47
129.35,10.75,0.52,247.75
365.26,35.78,-2.2,-1.0
338.15,40.0,-1.9,-1.0
266.06,17.31,0.63,424.35
268.88,8.63,-0.14,-1.0
414.03,0.13,-1.7,-1.0
178.29,22.55,1.41,126.44
428.1,17.62,-5.0,-1.0
359.5,27.75,-1.13,-1.0
267.59,9.4,-0.35,-1.0
283.21,42.98,1.67,169.48
202.66,12.89,-2.32,-1.0
400.85,11.32,0.33,1224.62
305.15,24.04,-0.94,-1.0
228.34,24.94,0.45,507.35
338.42,10.75,1.13,299.57
498.29,13.59,-2.14,-1.0
274.1,8.49,-0.14,-1.0
468.28,35.92,-2.32,-1.0
238.01,38.5,-1.11,-1.0
121.89,23.12,0.74,165.09
181.7,35.7,-0.89,-1.0
267.48,36.8,-0.74,-1.0
187.85,6.91,-3.38,-1.0
100.09,48.31,1.64,60.93
466.0,41.05,-2.84,-1.0
437.55,10.22,-2.88,-1.0
396.92,9.31,-1.64,-1.0
167.13,6.28,-1.82,-1.0
148.15,6.92,3.41,43.41
127.04,37.41,0.58,220.78
389.61,23.48,-2.11,-1.0
471.52,39.15,-4.16,-1.0
272.21,37.31,-0.69,-1.0
147.66,30.23,2.6,56.71
304.96,34.32,0.5,604.71
239.53,0.92,0.89,270.25
249.93,15.59,0.32,780.3
348.53,31.89,-2.02,-1.0
387.49,0.47,-4.05,-1.0
144.24,1.65,0.26,563.38
114.24,42.59,0.5,226.73
497.73,34.2,-1.4,-1.0
193.09,13.27,0.53,362.16
121.53,34.4,3.2,37.94
175.95,39.62,2.04,86.39
115.58,15.34,0.16,725.0
256.72,1.8,-3.26,-1.0
420.96,46.64,-0.13,-1.0
236.5,17.26,1.67,141.27
277.67,5.32,-2.83,-1.0
370.23,24.59,0.56,659.35
303.56,38.42,-0.46,-1.0
444.58,11.08,-2.2,-1.0
446.41,13.47,-0.04,-1.0
103.96,12.14,2.98,34.92
411.22,49.58,-1.14,-1.0
284.29,9.87,-0.13,-1.0
495.54,28.78,-2.03,-1.0
293.29,46.26,-1.53,-1.0
494.76,7.34,-3.03,-1.0
401.83,48.54,-3.37,-1.0
199.44,47.37,-0.49,-1.0
315.36,44.23,-1.7,-1.0
496.85,10.73,-3.92,-1.0
443.01,31.7,-2.23,-1.0
138.95,38.04,0.12,1115.49
382.55,49.3,-1.07,-1.0
238.23,9.02,-2.82,-1.0
102.79,38.3,0.8,128.16
261.39,16.94,-0.42,-1.0
193.9,8.78,-0.4,-1.0
427.55,21.07,-2.53,-1.0
234.93,39.69,-2.73,-1.0
431.01,23.24,-1.78,-1.0
100.24,26.88,1.97,50.91
223.13,49.76,0.51,438.34
196.47,19.96,1.59,123.3
193.43,30.77,0.37,525.58
127.27,18.26,1.45,88.06
174.85,19.64,0.49,360.04
322.22,34.78,-0.19,-1.0
216.54,46.89,-2.53,-1.0
266.96,27.12,-2.01,-1.0
250.75,38.42,1.87,133.88
450.36,4.46,-5.0,-1.0
462.12,10.56,-2.83,-1.0
297.18,25.11,0.79,377.81
232.06,1.0,-0.46,-1.0
142.72,12.64,-0.03,-1.0
481.36,25.87,-2.62,-1.0
124.09,0.75,0.23,540.91
219.06,13.23,-0.14,-1.0
219.23,25.7,-1.22,-1.0
228.16,28.66,1.38,165.17
165.71,46.29,2.48,66.88
413.26,32.27,-2.33,-1.0
149.0,20.74,-1.57,-1.0
353.96,46.52,-2.33,-1.0
149.54,39.24,0.23,654.05
128.21,10.0,1.48,86.86
463.77,6.54,-4.15,-1.0
176.05,33.79,-0.91,-1.0
428.5,27.99,-1.52,-1.0
317.85,39.48,0.23,1382.93
131.14,36.94,-0.24,-1.0
